,goldDiff - TOP_-56to0,goldDiff - MID_-81to0,goldDiff - ADC_-102to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,xpDiff - ADC_-102to0,wardsPlaced - TOPR
321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
326,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
327,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
328,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True
329,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
330,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
336,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
357,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
358,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
359,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True
360,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
361,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True
362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
