,goldDiff - TOP_-56to0,goldDiff - JG_-85to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,wardsPlaced - TOPB
1950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1953,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1954,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1955,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
1956,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1958,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
1959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1970,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1980,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1990,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1995,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1996,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
1997,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
